"x.1","x.2","y"
-1.33037770068991,1.32122342397822,"yes"
0.243427926276869,-0.565868692924688,"yes"
-2.00546267261206,1.34123918817871,"yes"
0.987444210335009,-0.67755774550119,"yes"
-1.12553076167079,-0.846928690563219,"yes"
2.08944891339259,-0.328539186197514,"yes"
-1.87863784577064,-0.212273689921421,"yes"
0.398410854280328,-1.38834026382535,"yes"
-2.07994788477657,0.806808289720496,"yes"
0.840783032980259,0.199390538408743,"yes"
0.154449001153043,-1.22053497598957,"yes"
-1.98401375563581,0.361247763130835,"yes"
-0.43209967750012,-0.731548169561536,"yes"
-0.370976678277273,-1.80078022759593,"yes"
-0.104160132943626,-1.44555047541457,"yes"
1.56880473295107,0.913051658334155,"yes"
0.836184355005369,0.773588887546202,"yes"
1.34092732857968,0.924016872492498,"yes"
-2.14797549172994,0.771636401439381,"yes"
-0.00329758466124723,-1.31052530536944,"yes"
0.129050593694507,-0.596169541821564,"yes"
1.37042606037135,1.03384946822822,"yes"
1.70770077583811,-0.0237576657185712,"yes"
-0.281454769687436,-1.52117889183672,"yes"
1.07773662502276,0.218637145832622,"yes"
1.34600492652329,0.642334869388149,"yes"
-0.239097946649072,-0.923484784875588,"yes"
1.18043280340486,0.153528985740988,"yes"
-2.30113477018347,0.339024494393773,"yes"
0.918524787628714,0.440836194041165,"yes"
-1.42711781990197,-0.215703579895687,"yes"
1.49514455408733,0.230768935377827,"yes"
1.94042800739703,1.28556148220691,"yes"
-2.32959694703484,0.747308350640497,"yes"
-2.17459663381242,1.04279295954071,"yes"
-1.49560426045742,1.41137315081478,"yes"
-0.19157091449506,-1.2194488561794,"yes"
0.656511051549773,-0.00972785619771277,"yes"
-1.15868476213636,1.32995698154359,"yes"
-1.58860538799948,0.658311218991788,"yes"
1.11794688711997,0.19136638881723,"yes"
-0.673591839808588,0.959124573923133,"yes"
-2.01023061376971,1.05018524530595,"yes"
-0.461017994762145,-0.992365612029951,"yes"
1.08559718872814,-0.486189065199231,"yes"
-1.5779705595845,0.386041888344721,"yes"
1.73487923439543,0.388203762888869,"yes"
0.984583169416897,0.159268067077519,"yes"
2.11768074832194,0.20666879952526,"yes"
0.843348327857898,-0.551975554550718,"yes"
0.685761564783301,-0.673511888842604,"yes"
1.96668105204916,0.0891719776064728,"yes"
1.40255017072037,-0.537602630630535,"yes"
1.90801990383412,0.26722118982841,"yes"
0.491122673559099,-0.665298072572079,"yes"
-1.59452410236951,2.35279349756896,"yes"
-1.59176898684539,0.890387973264799,"yes"
-2.50821743636304,1.86029438946721,"yes"
-1.91723103342532,0.952112048728466,"yes"
1.34702883638256,-0.101298728329699,"yes"
-1.38800010844871,1.34647433459569,"yes"
1.02907447827114,0.684096161722368,"yes"
-0.973897898550027,-0.68463376351577,"yes"
0.55694338116999,-1.06225681192396,"yes"
-1.30731869869415,0.231039168142657,"yes"
1.3190804263362,0.403515365334366,"yes"
0.428064019344935,-0.997548405056579,"yes"
-1.62627468240275,1.0978814534491,"yes"
-1.81122824809059,-0.163256293692048,"yes"
-1.82406352303794,0.742261903635718,"yes"
-0.987330331392227,1.27273492112253,"yes"
1.8104597152595,0.432857056709139,"yes"
-1.00292802302056,1.64478127842821,"yes"
-1.56662363737935,0.802544389063433,"yes"
-1.33978811567004,0.885698516543605,"yes"
1.77521264354675,0.0942535527888554,"yes"
1.83902385903673,0.457415139307732,"yes"
1.40710722950594,-0.529698200617733,"yes"
1.03281019239069,0.17070963865673,"yes"
1.12883940005427,0.199275772109508,"yes"
-1.51921178937732,0.980255211851975,"yes"
-2.43440426607436,1.040972210327,"yes"
-0.12625381276891,-1.23755943461468,"yes"
-0.325945998594032,-1.26198978997421,"yes"
-0.154429498248193,-0.928260564369243,"yes"
1.31205608665477,1.0766857618326,"yes"
1.49133153726211,-0.0737931110593952,"yes"
0.704569026597772,-0.886523246927685,"yes"
-2.21386171083827,0.818574173398078,"yes"
-2.25387544539762,0.739478168552914,"yes"
0.34951543630962,-1.11994121138171,"yes"
-1.67166185393798,0.0621929619521842,"yes"
2.00228891534952,0.594126066113165,"yes"
-0.379212700772221,-0.429115405148814,"yes"
0.401964850436847,-1.67400958260337,"yes"
-0.27460097809832,-1.38463608382822,"yes"
-0.298810358543996,-1.3321904247737,"yes"
-2.1205788890181,0.726446383874338,"yes"
1.34334587243109,-0.0104050148653677,"yes"
-2.05223693618509,0.294979627359343,"yes"
1.70257636445197,0.480295232014989,"yes"
-1.214719202228,1.05978827605549,"yes"
-1.16196432290386,0.503449168352981,"yes"
-0.0175906623301896,-1.02146892242218,"yes"
1.57244586443423,0.630132650221447,"yes"
-1.78381625559048,0.297195175705494,"yes"
-2.07536530514424,0.980367028461159,"yes"
-1.6610361154173,0.607719248172757,"yes"
1.64824987167965,1.32548952189091,"yes"
-1.75635925645941,1.47033916328799,"yes"
-0.211352185641743,-1.10728024544276,"yes"
-2.44889244768392,0.982210785990641,"yes"
-1.48645625272532,0.0562681979890448,"yes"
-2.02354859694237,0.541266996803341,"yes"
1.24244678785544,0.100943486324106,"yes"
0.783179073780572,0.43551877090017,"yes"
1.09673643638016,0.160824679416549,"yes"
-2.14891057474667,0.683482926359343,"yes"
-0.338746780670934,-1.53888367894303,"yes"
1.76821052817589,0.197324632818533,"yes"
1.49610914583245,0.0259080066507347,"yes"
0.524938717198371,-1.10524563730388,"yes"
1.79621738309522,0.18510814088509,"yes"
-2.57109971706891,1.66349506305774,"yes"
0.815864818828755,0.813572698364199,"yes"
0.532855224748797,-1.94136046821505,"yes"
1.38003244988449,0.116167648901128,"yes"
1.48270499041399,0.38558175794962,"yes"
0.794276827124585,0.583178852255465,"yes"
1.14482342640648,1.05799324390007,"yes"
0.81377520155193,0.599465230586569,"yes"
-1.42851971826449,-0.127454436376356,"yes"
-0.0776779638132144,-0.943275549838914,"yes"
1.93267225579143,0.921203443269878,"yes"
-2.21956144408618,0.927522092235733,"yes"
-1.98824423263296,1.15095691897486,"yes"
-2.71675746593903,-0.0743921932058256,"yes"
-2.12803642915071,0.455429024408679,"yes"
1.48889940980459,0.409432972698167,"yes"
-0.79311736997566,0.507462187868766,"yes"
0.946854377326868,0.290218980852204,"yes"
-0.122981316696091,-0.78103700285458,"yes"
-0.756228761932479,-0.787088744400318,"yes"
-1.16345561245108,1.06668331455043,"yes"
0.689634707019469,-0.756132956536637,"yes"
-0.44254531939157,-1.51836672864756,"yes"
0.760389120790059,0.640642225571024,"yes"
-2.1002211888987,0.774706144628626,"yes"
0.187702166078507,-1.53959832698204,"yes"
-1.43582142736918,0.571257001350911,"yes"
2.19850202628032,-0.362105232744942,"yes"
-1.7371258023041,0.872024765943929,"yes"
-1.36886004250246,-0.084028228949791,"yes"
-2.21970597968328,0.302649157028571,"yes"
0.213205463592316,-0.793916421626286,"yes"
-2.27347038960455,1.02865703172577,"yes"
-1.60445092337502,0.752074456212517,"yes"
-1.21766767927073,0.285674034132007,"yes"
1.17685451957921,-0.00996074716516399,"yes"
-2.52986510455961,0.767122198855252,"yes"
-1.48167860878197,0.584051898159366,"yes"
1.08966465931015,0.651975007514534,"yes"
0.0651552938227338,-0.359630635801626,"yes"
-0.880722720384011,-0.134996400124001,"yes"
1.28577334987788,-0.220981270000628,"yes"
2.13610094446367,0.543067672641108,"yes"
1.6451697891801,0.286653844928445,"yes"
-0.360776530674276,-0.134398159330141,"yes"
-1.97728795659615,0.329416115422394,"yes"
-0.939053567002716,-1.28180345888767,"yes"
0.40809890190902,-1.42536717452363,"yes"
0.826071685289091,0.75054795284568,"yes"
-0.337627296748152,-1.70865316278827,"yes"
1.66268070350566,0.75126205517453,"yes"
-0.157154426578778,-2.25208705239982,"yes"
1.14865860133831,0.375335218442721,"yes"
0.404191193017745,-1.36780581173842,"yes"
-0.86454452768302,-1.30873088729622,"yes"
1.22929833924602,0.665742457360236,"yes"
0.545003690904917,-1.45999552047054,"yes"
2.3630439012685,-0.564205092201788,"yes"
-2.23422921744714,-0.0856221962936614,"yes"
-2.53355760308087,1.03603871342971,"yes"
-1.74463420506172,0.599274318911085,"yes"
-0.244332270516805,-0.516403180960534,"yes"
-0.370184884995676,-1.1578023768999,"yes"
-0.0431219665255527,-1.0911346719107,"yes"
-0.558345365219359,-1.54109737998683,"yes"
-0.228359157657309,-1.07336952533902,"yes"
-0.239892069330008,-0.323079136117401,"yes"
0.348755942691867,-0.500899939880096,"yes"
1.85215784416808,0.121584234141646,"yes"
-1.34253066749714,0.041647642771838,"yes"
0.416802236461229,-1.29936878471616,"yes"
-2.681302551808,0.891063582070427,"yes"
0.410129385297758,-1.22535945040969,"yes"
1.07994075754201,0.755013040157166,"yes"
1.95998562023413,0.410446527403258,"yes"
0.627063339902522,-0.889241911765525,"yes"
-1.081946398128,0.0724295763529316,"yes"
-0.497773536325926,-1.42492025068697,"yes"
-2.13671642453753,0.983584328741212,"yes"
-1.63345484509247,0.718124974160512,"yes"
-1.182676996445,-0.0774334950361163,"yes"
0.101319428137971,-0.442328938885997,"yes"
-1.9347629363082,0.595799735891274,"yes"
1.1617279858075,0.102834125493549,"yes"
-0.297744346752149,-1.5519995376012,"yes"
-2.22636000492788,0.531108287101487,"yes"
-0.708367237235887,1.69153020941035,"yes"
-0.261554130866547,-1.25120963352555,"yes"
0.425412429989685,-0.600336673031385,"yes"
1.01903554322306,0.0575151574574173,"yes"
-0.0399749211223325,-1.442821553131,"yes"
1.63757047923573,0.306688349689207,"yes"
0.642252857025378,-0.355508901480219,"yes"
0.915002196700842,0.930170559165736,"yes"
-0.384302679344435,-1.38351606605947,"yes"
-1.63760845635191,0.526628402776214,"yes"
-2.32449513054981,0.706185637644094,"yes"
0.856153477874082,-1.16712900012153,"yes"
-1.63622085587892,0.702181337588866,"yes"
-1.70969671422573,0.135901126898809,"yes"
-1.95547870512031,0.773405370126526,"yes"
1.25608248697124,0.373225797528888,"yes"
-0.339762489021753,-0.985705874581828,"yes"
1.72076580596296,-0.165770250651165,"yes"
-0.11512001875079,-0.962914774489765,"yes"
-0.00553856334635641,-1.46519708870552,"yes"
0.409201367081465,-1.27801210178858,"yes"
-2.03981717600287,0.0619403317748564,"yes"
-2.08932156212689,0.0956583908463733,"yes"
-1.69726850024936,0.225741241199762,"yes"
-0.225268050012415,-0.942650086759514,"yes"
0.233288959629453,-0.633127919314195,"yes"
0.317488352438549,-1.0130817231127,"yes"
0.0868072036874643,-1.65056521223094,"yes"
-1.90888777804903,0.519921358749053,"yes"
-0.126526097448818,-0.598627965993738,"yes"
-0.561248412042372,-1.80213502898802,"yes"
-2.21229959925312,0.618964258101541,"yes"
-2.30076533664852,1.0798084090183,"yes"
-0.147716964237217,-0.990197703867613,"yes"
-1.53065082316729,1.34244144123084,"yes"
0.0884353950117636,-0.967275659918143,"yes"
-0.417672333872212,-0.947959904651252,"yes"
-1.60926725948187,0.717150363744843,"yes"
-0.257330593450571,-1.26355480693162,"yes"
-2.63275120701707,1.58387146315134,"yes"
-0.244289464669833,-0.661144243888376,"yes"
-1.63228860483898,0.738688819276173,"yes"
-0.0108874311442815,-1.1368221751397,"yes"
-0.0796392351856165,-1.14329566969421,"yes"
-1.88100799018381,0.80109334606182,"yes"
-1.7783875102538,0.28347338241414,"yes"
-1.88389640342517,0.373719117335164,"yes"
-0.0754175902431533,-0.793817983716251,"yes"
-2.56524876805605,1.13551284359345,"yes"
0.678216405510252,0.629381088999445,"yes"
-0.109190595544752,-0.981336899857498,"yes"
1.66868779029077,-0.0625605276030654,"yes"
-1.8248180081627,1.39568185003203,"yes"
0.393047985178366,-0.514269668702283,"yes"
1.38712316333801,-0.349857883413302,"yes"
-0.0243522924757728,-1.44568375204804,"yes"
-0.108226182970975,-1.59504446485363,"yes"
-1.33421218441946,0.0258326502875884,"yes"
-2.2127776176755,0.52496354454859,"yes"
0.4666570789139,1.40154891458314,"yes"
-2.35469028133548,1.26674205686591,"yes"
2.38227474716013,-0.445835387851603,"yes"
0.0355127872628444,-0.638621927198172,"yes"
1.29066058810038,0.448590793367534,"yes"
1.88126243519876,0.160439609001203,"yes"
-1.68174508830921,0.241780011224917,"yes"
0.0643855399434259,-0.838916397899413,"yes"
0.84949773508003,0.33507586930269,"yes"
1.71354634868937,0.0629697357653592,"yes"
0.204667436972248,-1.51065304857554,"yes"
-1.74927136786457,0.539927851562932,"yes"
-1.39786564779886,0.325224332323382,"yes"
0.0230728888681575,-1.30681185983509,"yes"
-1.04116714743187,-0.0892188105346808,"yes"
1.0000215826027,0.179435283590386,"yes"
1.05654292198164,0.881739407510653,"yes"
-0.819446588501347,-1.35141490403153,"yes"
-0.798763881816687,-1.24505940300809,"yes"
1.74761386477604,-0.102578087513548,"yes"
-0.97036457904521,0.798279883116515,"yes"
0.0639131006651721,-1.26630405750406,"yes"
0.183685419560009,-0.392956000070456,"yes"
1.81580656100409,-0.319050042669671,"yes"
-2.3036603791059,0.779756670693333,"yes"
1.31961440003386,0.223765985743954,"yes"
-2.12070113476319,0.881056073182592,"yes"
0.68300722964161,-1.36687950078784,"yes"
-1.73377991899661,0.306878634994721,"yes"
1.21805874787991,0.46131185148387,"yes"
1.26436350621981,0.0222998460565491,"yes"
0.570424381021199,0.27166636287578,"yes"
1.36417096930887,0.786117758211541,"yes"
0.859378987194565,1.01671146464702,"yes"
1.54091243472123,2.08401489212149,"yes"
1.21144811807968,0.684122840253313,"yes"
1.23265172397143,0.104434148814255,"yes"
0.94769240355897,0.3569560665754,"yes"
-0.00209837245346201,-1.46261521834068,"yes"
-0.237568577362606,-1.07753877294951,"yes"
-1.93383604688132,0.993754502040439,"yes"
0.270293888497091,-1.38695240049101,"yes"
2.22038997584384,0.0919718607222909,"yes"
1.5032184805241,0.258066391377073,"yes"
1.46606422789888,0.504046721117088,"yes"
0.106837489679812,-1.22581511697602,"yes"
-1.79974786371563,0.368600892950369,"yes"
-3.06198032235804,0.821593426282298,"yes"
-0.424802259708197,-1.68662466870047,"yes"
0.611793312679252,0.124616183154071,"yes"
-3.04377820367582,0.496335952368954,"yes"
0.759444697640885,-0.777498375790333,"yes"
-1.16215599661782,1.09922773830444,"yes"
1.06540760846143,0.575128808502904,"yes"
0.759097440921307,0.483028227253737,"yes"
-1.57357358166033,0.406486431162497,"yes"
-0.334453477183482,-0.102184354577145,"yes"
-0.535726965744324,-1.23381705991656,"yes"
0.862898492290277,0.525486192918934,"yes"
-1.84508826579252,0.0278296983559471,"yes"
-1.66779607606425,0.370202677602302,"yes"
0.605320235739573,0.851645488326018,"yes"
-0.85325351248885,0.187943525000643,"yes"
-1.29758880567651,0.79865459940949,"yes"
-0.49105324141967,-0.291141267579952,"yes"
-0.15698531249565,-1.09092380599013,"yes"
-1.37967906005488,1.00533985085472,"yes"
1.12756036844734,-0.794409171076415,"yes"
-2.62251696363491,1.1525966874142,"yes"
-0.0403558402558327,-1.28528554983584,"yes"
-1.78948721166333,1.04888780084496,"yes"
1.03420607903871,0.775839680093996,"yes"
1.3678014134573,0.309639705311709,"yes"
-1.48057235869427,1.07933253740467,"yes"
1.28711423489884,0.866966405595301,"yes"
0.481921334006629,1.07176498014025,"yes"
0.340667111720715,-1.35304769766712,"yes"
0.338611473055535,-0.816020925421301,"yes"
-1.35847782498351,-1.40954142492638,"yes"
-1.21965879341473,0.188954554944948,"yes"
-1.27965220337376,-0.426089566144166,"yes"
1.02344478667181,0.0129011729403748,"yes"
-1.57673398268403,1.12304443452367,"yes"
0.211095230552398,-0.916244076002189,"yes"
-1.56594505234614,1.20530290559904,"yes"
-2.10915867246606,0.640657862350084,"yes"
-2.64735189304408,0.721768648759339,"yes"
0.276767779738378,-1.24493893805665,"yes"
-2.64925386814526,0.499049727296435,"yes"
-2.99384901567866,0.601884333935392,"yes"
-1.60572511787314,0.87415343764808,"yes"
-0.402042609357207,-1.88450509249303,"yes"
-0.30313994630203,-1.47304125054695,"yes"
-1.57903492750868,0.650475534584144,"yes"
1.46900892329184,0.217050381495804,"yes"
0.076235154719856,-0.776770302281821,"yes"
0.119912453158907,-1.29475480665178,"yes"
-0.372695350213865,-1.38752514488917,"yes"
-0.573356116144654,-0.304740381404741,"yes"
-2.4175135311177,1.02883880539921,"yes"
-1.74846273155363,0.50545723870208,"yes"
-1.61289503634518,0.844395365105258,"yes"
-1.92307221578834,0.438572277687049,"yes"
-1.33084929206142,-0.522551958293656,"yes"
1.04664176357645,-0.0250089084131245,"yes"
2.10569354188318,0.119763539729912,"yes"
-2.45737959197905,1.45757878704187,"yes"
-2.26731891574285,-0.0902970607256565,"yes"
-1.77031540832962,0.262620264548765,"yes"
-1.90666784908703,-0.0628605417939582,"yes"
1.37609609507898,0.0334683331613924,"yes"
0.159372693104753,-0.617629964724141,"yes"
0.107714077229723,-1.15127004369019,"yes"
-0.217356525343553,-1.39506952934637,"yes"
0.716511470760637,-0.997438411026629,"yes"
-2.16140280513499,0.646931649369902,"yes"
-2.41750963001222,0.721860496769541,"yes"
-1.49604149298499,0.106169311563651,"yes"
-0.267358075963868,-0.938297114514857,"yes"
0.462812855616501,-0.871502275001778,"yes"
0.451793354583917,-1.01440820694755,"yes"
0.669930361373758,-1.83467282954442,"yes"
1.39004029761109,1.23706993451737,"yes"
-0.0529870568003328,-2.07698605165858,"yes"
-1.5132313654703,0.905359637098526,"yes"
-0.570352280345751,-1.07530108425422,"yes"
-2.00395380344871,0.640221717670395,"yes"
-0.0909334358837418,-0.278289116222699,"yes"
-1.86641836008698,0.876007839530321,"yes"
-1.56676701119167,0.490218120538152,"yes"
-0.997009439537701,1.29510867229067,"yes"
1.53338762386281,0.412412596672266,"yes"
-1.65434305007586,-0.166215699232793,"yes"
0.149703912233724,-0.982256301478864,"yes"
-1.83012766825134,-0.422017601485985,"yes"
-1.49715444111783,0.798117524512627,"yes"
1.86700497740834,-0.217900391164681,"yes"
-0.657318796915275,-1.22286432699157,"yes"
-1.32539887507314,0.564482944741416,"yes"
-0.797495449696807,-1.12482529261595,"yes"
-2.07906250354112,0.522594843399686,"yes"
-2.42193391972666,1.03481035044313,"yes"
-1.42312527516203,0.829792195931851,"yes"
-0.16384642415818,-1.40501533620725,"yes"
-1.64320248394991,0.267469513420671,"yes"
-1.94996368352022,0.711824062117336,"yes"
-2.14873657488697,0.719548085465991,"yes"
1.41181399465506,0.432365454570652,"yes"
-1.71705450903653,0.171804293386865,"yes"
1.57276448809785,-0.0576380275925457,"yes"
-2.52197188534678,0.837466719076319,"yes"
0.748318406730002,0.816232647276913,"yes"
0.46866101640235,-1.47259205525236,"yes"
-0.581509228159555,-1.408602357431,"yes"
-0.566011706272438,-1.92725767937119,"yes"
-0.409240712590598,-0.734958031542928,"yes"
-3.35384525858226,0.483258629402773,"yes"
-1.8619886909912,0.55875431261202,"yes"
-2.0007647024902,0.245908985547647,"yes"
1.85801943164998,-0.652991492754853,"yes"
1.37468757591062,0.910921883561499,"yes"
-1.67058486412135,0.525447951068363,"yes"
0.406909606154322,0.382225070458763,"yes"
-0.123731021417858,-0.278830904672847,"yes"
1.38211169615115,0.53324933284692,"yes"
1.79480584963422,0.525610304528523,"yes"
0.231193313998435,-0.3888933865972,"yes"
-0.0165347195039219,-1.46699926095997,"yes"
-2.30540648496128,1.75104119265793,"yes"
-0.0728337521600779,-1.66089612649037,"yes"
0.734312961444731,0.204431647577832,"yes"
-0.674786055720183,-1.014902731641,"yes"
1.20114734732543,-0.0568007536708269,"yes"
1.43732546381339,-0.15101166143763,"yes"
-1.52976669330869,1.01560903091134,"yes"
-1.21578767104317,0.709631711076463,"yes"
-1.32736286762572,1.47948925370608,"yes"
1.17446608928563,0.0341478449264007,"yes"
1.61978480079296,0.471731968137426,"yes"
2.10295506552515,0.48673786555596,"yes"
-2.16052134899904,0.94650592925964,"yes"
-0.296504966957419,-1.48154280546285,"yes"
0.096389663732769,-0.272454316065726,"yes"
-1.49851934851342,1.09644487767195,"yes"
1.0833945263916,0.892275516437003,"yes"
1.33911791176558,0.249346677247725,"yes"
-0.204197534227861,-1.04756631112193,"yes"
-1.09213476807434,0.69430120119059,"yes"
-6.87640161432385e-05,-1.27435901907309,"yes"
-1.64294646403147,0.286310623728715,"yes"
0.406420089955027,-0.663628775872934,"yes"
-0.245758734213607,-1.03494174306294,"yes"
1.20789288772726,0.855333282416374,"yes"
1.97202482688193,0.297232203703117,"yes"
-1.25608794731801,1.09368664980825,"yes"
0.758312349637384,0.290182065491933,"yes"
-0.392712105783084,-0.031601109320532,"yes"
1.60349330551887,0.592157030204188,"yes"
1.33816010373782,0.174789060672414,"yes"
1.30640957114305,0.605728167598554,"yes"
1.64560729395519,0.558810276680886,"yes"
0.517575245372919,-1.88640760029136,"yes"
1.08699839328256,1.3099365305816,"yes"
1.46887337997286,0.190316045114352,"yes"
0.124698660375739,-0.242772838202891,"yes"
0.306169664204321,-2.15609389140672,"yes"
1.8322540538449,0.0330198382729396,"yes"
0.987658336154297,0.926677909498958,"yes"
0.412071066555038,-0.846748679510887,"yes"
1.5958966692839,0.0902678966565847,"yes"
-0.0276606928199417,-0.612728591419073,"yes"
-1.71897662639176,0.900651563619731,"yes"
-1.95889898084667,1.45476904808368,"yes"
-2.2152622028239,-0.348275051471734,"yes"
0.0494613068371148,-0.597664326463754,"yes"
-2.24065599497631,0.323030970044689,"yes"
-1.61920437677234,0.717155224443241,"yes"
-1.75970677047308,0.48501872632523,"yes"
-1.07526700062656,1.70079797663429,"yes"
1.70875542146657,-0.113983865675882,"yes"
-0.381224733972636,-0.978531844013446,"yes"
1.8227720599214,1.36404720329057,"yes"
0.934880003310409,0.387653947393299,"yes"
1.17036891205697,-0.105865123255221,"yes"
0.00364724034562044,-1.00056221667167,"yes"
-1.35041079813694,0.109393161468013,"yes"
1.21239613681555,-0.501390363328087,"yes"
2.1970583653353,-0.0939744062952286,"yes"
-0.357586901561203,-0.904592803862157,"yes"
1.23131230133259,-0.608043837525047,"yes"
0.838218677423848,0.976322051191532,"yes"
0.250335608766891,-1.04466418498604,"yes"
0.843161629664801,0.443485619093382,"yes"
0.975178738492714,0.0325398724903387,"yes"
0.459890407534423,-1.06597473865024,"yes"
-0.91408825992149,0.710857888367213,"yes"
-0.396821515866897,-2.00682033735235,"yes"
1.49887372397916,0.67508137352262,"yes"
0.030595554075937,-1.42053375798324,"yes"
1.05846884106393,0.278285892338336,"yes"
0.355224322686267,-0.79978142131443,"yes"
1.74662806599897,0.447201401647992,"yes"
-1.56695991506698,0.59789780458035,"yes"
0.964593841571339,0.193055601635943,"yes"
0.125570356013219,-1.53096537801286,"yes"
-0.060881191534495,-1.34137529379375,"yes"
-0.301134996422698,-1.00663107285113,"yes"
1.77301733301409,0.435458706341759,"yes"
-2.18195848917566,0.668336338682267,"yes"
-1.79188280682695,0.922320736658901,"yes"
-1.92313054351497,1.62749785371385,"yes"
-1.83410723469315,1.0263223492116,"yes"
0.224810060800035,-1.0563565644055,"yes"
-1.34621735063448,0.593177993909266,"yes"
0.336150809797608,0.801096722514237,"yes"
0.159024248816898,-1.49877403971401,"yes"
0.934001891737268,0.919281953777355,"yes"
1.69932828048195,0.264502641250471,"yes"
-1.88803955622656,1.16461389607051,"yes"
2.22350376824046,1.01910252738766,"yes"
1.49241122706915,0.440838130444295,"yes"
-0.647385837432715,-1.44771452615276,"yes"
-1.17553477475847,0.404170841013458,"yes"
-0.581287493828192,-0.657302045902083,"yes"
-2.19310328206352,0.0805704877709994,"yes"
0.796748999553132,0.498918905276986,"yes"
0.138081259174906,-1.26302073211063,"yes"
0.43592612794658,-1.52396707992688,"yes"
1.56494478807935,0.820141092185523,"yes"
1.57576589231174,0.671806169135355,"yes"
-0.255902082847412,-0.677947573080403,"yes"
-0.723265531475555,-1.10670802588216,"yes"
1.0867109038595,0.343819677123691,"yes"
0.955628597579938,0.446581840886885,"yes"
1.68776764724234,-0.152234689691082,"yes"
-1.14557188630306,-0.61980598326253,"yes"
0.72958613056778,-0.469925685866353,"yes"
-0.55537562116684,-0.960979077332424,"yes"
-0.0465225730271377,-1.16396997775764,"yes"
1.31577745642127,1.02276016079327,"yes"
1.98353296583245,0.384020203831581,"yes"
-0.784308976427533,-1.95945678057615,"yes"
1.53693574566425,0.221637108625554,"yes"
0.207674900216507,-0.365982114672061,"yes"
-2.12981525801537,1.0028956448573,"yes"
-0.861345711853416,-1.11358370122687,"yes"
-1.70713507383109,0.42492789431973,"yes"
-2.20303491229546,0.630371638765956,"yes"
-0.553351461037305,-0.531564208340663,"yes"
-2.1079535286412,-0.129584216573033,"yes"
0.284613668891422,-0.490834127609102,"yes"
-2.17427035992906,1.28680932950657,"yes"
1.6925471132699,0.417419295758291,"yes"
-2.06893487925351,0.590791308456366,"yes"
-0.0112221033727492,-0.777049721330958,"yes"
0.379527320701728,-0.647188312898138,"yes"
-2.29355604359387,0.836847276290852,"yes"
-0.45246799823479,-1.44218055710848,"yes"
0.182944621362771,-0.914472493856933,"yes"
-2.89516330858113,1.07396161360878,"yes"
0.0841674606410298,-1.10103022918381,"yes"
-0.0138522807530042,-1.3858729554806,"yes"
0.780360221610131,1.16794895467601,"yes"
0.544730181832108,-0.946455140992194,"yes"
1.48916332876418,-0.129459100250669,"yes"
-0.619535646781041,-0.787711703288145,"yes"
0.269611777821136,-0.638223167410103,"yes"
-0.376993253671857,-1.03806705769403,"yes"
-0.396629684651949,-0.848415832547836,"yes"
1.00187183087843,-0.450932561991199,"yes"
1.06397747943372,-0.185885159901693,"yes"
0.346506902110109,-1.74924210482516,"yes"
-1.79338495673789,0.500484882436356,"yes"
-0.467549147034164,-0.994645076177214,"yes"
-1.97981293230817,0.899775187615567,"yes"
0.765415065188456,-0.0548364898766274,"yes"
-0.437899749301227,-0.461134587016003,"yes"
